"word";"in documents";"total";"att_1"
"s_wd";10;20;
"s_why";10;10;
"sail";1;1;
"sailing_kayak";1;1;
"salt";1;4;
"salt_cathedr";1;1;
"salt_get";1;1;
"salt_min";1;1;
"salt_thirteenth";1;1;
"sapisid";10;20;
"sapisid_sid";10;20;
"sat_fre";1;1;
"sat_pm";2;3;
"sat_sun";2;3;
"scienc";1;1;
"science_museum";1;1;
"se";10;10;
"se_ba";10;10;
"sea";1;1;
"sea_level";1;1;
"seat";1;1;
"seat_poland";1;1;
"secur";10;30;
"secure_area";10;10;
"secure_sess";10;20;
"sept";3;4;
"sept_jun";1;1;
"sept_nov";1;1;
"sept_sat";1;1;
"seri";2;2;
"series_r";1;1;
"series_rebellion";1;1;
"servic";1;1;
"services_hotel";1;1;
"sess";10;20;
"sess_auth";10;20;
"session";10;60;
"session_extern";10;20;
"session_hsid";10;20;
"session_twid";10;20;
"set_countrysid";1;1;
"set_shipyard";1;1;
"ship";1;1;
"ship_ss";1;1;
"shipyard";1;3;
"shipyard_g";1;2;
"shipyards_rough";1;1;
"shop";2;2;
"shopping_district";1;1;
"shopping_mal";1;1;
"shortag";1;1;
"shortage_accommod";1;1;
"sid";10;20;
"sid_ssid";10;20;
"siebnen";10;10;
"siebnen_switzerland";10;10;
"sight";1;1;
"sights_western";1;1;
"sign";10;30;
"sign_get";10;10;
"sign_newslett";10;10;
"sign_weekli";10;10;
"sinti";1;1;
"sinti_commun";1;1;
"site";10;12;
"site_arr";1;1;
"site_consist";1;1;
"site_own";10;10;
"sits_kraków";1;1;
"smaller_on";1;1;
"snapshot";10;13;
"snapshot_europ";10;11;
"snapshot_fr";1;1;
"snapshot_turkei";1;1;
"snowbound";1;1;
"snowbound_peak";1;1;
"solidar";1;2;
"solidarity_mov";1;1;
"solidarity_offic";1;1;
"south_resort";1;1;
"spectacl";1;1;
"spread";1;1;
"spread_bank";1;1;
"squar";5;7;
"square_anci";1;1;
"square_bridg";1;1;
"square_curi";1;1;
"square_dynam";1;1;
"squares_palac";1;1;
"squares_worthwhil";1;1;
"ss";1;1;
"ss_dock";1;1;
"ssid";10;20;
"ssid_utmv";10;20;
"st";1;1;
"st_john";1;1;
"stare";2;2;
"stare_miasto";2;2;
"stari";1;1;
"stary_rynek";1;1;
"starybrowar";1;1;
"starybrowar_com";1;1;
"stateli";1;1;
"stateliness_street";1;1;
"station";2;2;
"station_min";1;1;
"station_nearbi";1;1;
"statist";10;10;
"statistic_cooki";10;10;
"statu";1;1;
"statues_edific";1;1;
"stimul";10;10;
"stimulating_adventur";10;10;
"stop";1;1;
"stops_";1;1;
"store";10;10;
"store_process";10;10;
"stori";1;1;
"story_detail";1;1;
"street";10;21;
"street_food";10;10;
"streets_cavalcad";1;1;
"strife";1;1;
"strife_";1;1;
"strike";1;1;
"striking_eastern";1;1;
"structur";1;1;
"structure_reconstruct";1;1;
"struggl";1;1;
"struggle_toppl";1;1;
"stun";1;1;
"stunning_baroqu";1;1;
"subcultur";1;1;
"subculture_sixteenth";1;1;
"subterranean_tunnel";1;1;
"suit";1;1;
"suites_popular";1;1;
"summer";3;5;
"summer_hamlet";1;1;
"summer_l";1;1;
"summer_retain";1;1;
"summer_waterfront";1;1;
"sun";5;10;
"sun_boom";1;1;
"sun_noon";1;1;
"sun_pm";4;8;
"surround";1;1;
"surrounding_lak";1;1;
"swarm";1;1;
"swarms_visitor";1;1;
"switzerland";10;10;
"switzerland_read";10;10;
"t";1;1;
"t_wheel";1;1;
"tailor";10;10;
"tailor_mad";10;10;
"take_look";1;1;
"take_plac";1;1;
"tangibl";1;1;
"tangible_buzz";1;1;
"targ";1;1;
"targ_archwai";1;1;
"tast";1;1;
"taste_poland";1;1;
"tasti";1;1;
"tasty_pastri";1;1;
"tatra";1;4;
"tatras_mark";1;1;
"tatras_mountain";1;1;
"tatras_poland";1;2;
"tempcooki";10;20;
"tempcookie_galx";10;20;
"ten_kilometr";1;1;
"tend_prici";1;1;
"term";10;10;
"terms_condit";10;10;
"third_parti";10;10;
"thirteenth";2;2;
"thirteenth_centuri";2;2;
"thousands_summ";1;1;
"thur";1;2;
"thurs_pm";1;2;
"ticket";1;1;
"ticket_pric";1;1;
"time";3;3;
"time_earth";1;1;
"times_dai";1;1;
"times_entr";1;1;
"tini";1;1;
"tiny_villag";1;1;
"token";10;40;
"token_auth";10;20;
"token_sess";10;20;
"toppl";1;1;
"topple_commun";1;1;
"total";1;1;
"total_destruct";1;1;
"tour";3;5;
"tour_cargo";1;1;
"tour_z?";2;2;
"tourist";1;1;
"tourist_offic";1;1;
"tours_compulsori";1;1;
"tours_depart";1;1;
"tower";1;1;
"tower_mon";1;1;
"town";8;10;
"town_centr";1;1;
"town_g?ówn";1;1;
"town_hal";1;1;
"town_kraków";1;1;
"town_south";1;1;
"town_squar";2;2;
"town_star";1;1;
"town_vast";1;1;
"towns_mazuri";1;1;
"track";10;20;
"track_";10;10;
"track_visitor";10;10;
"trade";1;1;"0.0499912366971739"
"trade_fair";1;1;
"trademark";10;10;
"trademark_own";10;10;
"tradit";1;1;
"traditional_attract";1;1;
"trail";1;2;
"trails_vertigin";1;1;
"trails_walk";1;1;
"train";2;2;
"train_bu";1;1;
"train_stat";1;1;
"tranquil";2;2;
"tranquil_mediev";1;1;
"tranquillity_increas";1;1;
"transformed_cultur";1;1;
"travel";10;59;
"travel_east";1;1;
"travel_experi";1;1;
"travel_expert";10;10;
"travel_guid";4;5;"0.014809820855027673"
"travel_inspir";10;10;
"travel_liber";1;1;
"travel_partn";10;10;
"travel_plan";10;10;
"travel_poland";1;1;
"travellers_w";10;10;
"tricki";1;1;
"tricky_explor";1;1;
"trip";10;30;
"trip_book";9;9;
"trip_poland";10;10;
"trips_pack";10;10;
"trips_street";1;1;
"troop";1;1;
"troop_thousand";1;1;
"truli";10;10;
"trust";10;10;
"trusted_travel";10;10;
"try_www";1;1;
"tue";2;5;
"tues_sun";1;3;
"tues_thur";1;2;
"tumski";1;1;
"tumski_book";1;1;
"tunnel";1;1;
"tunnels_salt";1;1;
"turkei";1;1;
"turkey_south";1;1;
"twid";10;20;
"twid_twll";10;20;
"twll";10;20;
"twll_c";10;20;
"ul_d?ugi";1;1;
"ul_kajki";1;1;
"ul_kurniki";1;1;
"ul_piastowski";1;1;
"ul_pijarska";1;1;
"ultimate_travel";1;1;
"undamag";1;1;
"undamaged_assembl";1;1;
"underground_lak";1;1;
"underground_salt";1;1;
"understand_experienc";10;10;
"understand_visitor";10;10;
"unesco";1;1;
"unesco_c";1;1;
"unit";10;10;
"united_kingdom";10;10;
"univers";1;1;
"university_centr";1;1;
"upgrad";10;10;
"upgrade_brows";10;10;
"urban_park";1;1;
"usabl";10;10;
"usable_en";10;10;
"use_guid";10;10;
"user";10;30;
"user_datr";10;20;
"user_therebi";10;10;
"utmv";10;20;
"utmv_twitt";10;20;
"valuabl";10;10;
"valuable_publish";10;10;
"varsovian";1;1;
"varsovians_dead";1;1;
"vast_expans";1;1;
"vast_rynek";1;1;
"vertigin";1;1;
"vertiginous_ridg";1;1;
"video";9;9;
"videos_street";9;9;
"villag";1;3;
"village_set";1;1;
"villages_unspoilt";1;1;
"virtually_interest";1;1;
"visit";10;13;
"visit_auschwitz";1;1;
"visit_eastern";9;9;
"visit_poland";1;1;
"visiting_renaiss";1;1;
"visitor";10;22;
"visitors_interact";10;10;
"visitors_summ";1;1;
"visitors_tast";1;1;
"visitors_websit";10;10;
"visits_fre";1;1;
"vistula";1;1;
"walk";1;2;
"walker";1;1;
"walkers_";1;1;
"walking_trip";1;1;
"walks_forest";1;1;
"war";3;3;
"war_i";1;1;
"war_ii";1;1;
"war_poland";1;1;
"warsaw";3;8;
"warsaw_";1;1;
"warsaw_becam";1;2;
"warsaw_rail";1;1;
"warsaw_ruin";1;1;
"warsaw_travel";1;1;
"warsaw_upris";1;1;
"warszawa";1;1;
"warszawa_bewild";1;1;
"waterfront";2;3;
"waterfront_get";1;1;
"waterfront_halfwai";1;1;
"waterfront_shipyard";1;1;
"wd";10;20;
"wd_x";10;20;
"websit";10;60;
"website_funct";10;10;
"website_own";10;10;
"website_us";10;10;
"website_websit";10;10;
"websites_collect";10;10;
"websites_intent";10;10;
"wed_sat";1;1;
"wed_z?";1;1;
"weekli";10;20;
"weekly_inspir";10;10;
"weekly_travel";10;10;
"west";1;1;
"west_o?wi?cim";1;1;
"western_bank";1;1;
"wheel";1;1;
"why_visit";9;9;
"wieliczka_salt";1;1;
"wilder";1;1;
"wilderness_snowbound";1;1;
"winter";9;9;
"winter_plac";9;9;
"wis?a";2;2;
"wis?a_virtu";1;1;
"wis?a_vistula";1;1;
"wolnosci";1;1;
"wolnosci_april";1;1;
"wonderfulli";1;1;
"wonderfully_renov";1;1;
"work";10;10;
"work_copyright";10;10;
"worker";1;1;
"workers_form";1;1;
"world";10;12;
"world_rel";1;1;
"world_war";2;2;
"world_whi";9;9;
"worth";1;1;
"worth_visit";1;1;
"worthwhil";1;1;
"worthwhile_stop";1;1;
"write_work";10;10;
"wroc?aw";1;1;
"wroc?aw_";1;1;
"www";2;2;
"www_cmm";1;1;
"www_krolsielaw";1;1;
"wyspa";1;1;
"wyspa_piasek";1;1;
"xs";10;20;
"xs_gad";10;10;
"year";1;1;"0.0499912366971739"
"year_juli";1;1;
"youth";1;1;
"youthfulness_enjoi";1;1;
"zakopan";1;2;
"zakopane_c";1;1;
"zakopane_hr";1;1;
"z?";6;12;
"z?_main";1;1;
"z?_mocak";1;1;
"z?_non";1;1;
"z?_northwest";1;1;
"z?_polish";1;1;
"z?_sat";1;1;
"z?_tour";1;1;
"z?_www";1;1;
"z?_z?";1;1;
"?niardwi";1;1;
"?niardwy_attract";1;1;
"?rodmie?ci";1;1;
"?rodmie?cie_off";1;1;
