"station_uuid";"average(e5_cleaned)";"average(diesel_cleaned)";"average(e10_cleaned)";"Date New";"Price_ural";"Price_brent";"Price_wti";"Label e10";"Label e5";"Label Diesel";"weekday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5433750000000002;1.3871250000000002;1.5233749999999997;10/13/18 12:00 AM;78.48264814814814;81.71971428571429;71.61526984126985;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5470952380952383;1.3913809523809528;1.5270952380952383;10/14/18 12:00 AM;77.71212962962963;81.67771428571427;71.57212698412698;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.537181818181818;1.3853636363636364;1.5171818181818182;10/15/18 12:00 AM;76.54;80.91;71.84;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5314999999999999;1.3765;1.5114999999999998;10/16/18 12:00 AM;76.59;80.53;71.93;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5367272727272727;1.3789999999999998;1.516727272727273;10/17/18 12:00 AM;76.82582877959926;79.91;69.63;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5514999999999999;1.39525;1.5314999999999996;10/18/18 12:00 AM;76.09994160030338;80.3;68.63;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5556666666666665;1.4028095238095242;1.5356666666666665;10/19/18 12:00 AM;75.72;80.38;69.16;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5507647058823526;1.407235294117647;1.530764705882353;10/20/18 12:00 AM;75.35177777777778;79.35587301587302;68.83501587301586;"0";"0";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5623333333333336;1.4163333333333332;1.5423333333333331;10/21/18 12:00 AM;75.3160014914243;79.32136507936508;68.79038095238094;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5707647058823526;1.4407647058823532;1.5507647058823526;10/22/18 12:00 AM;74.59197379383473;80.45;69.25;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5832105263157894;1.4584736842105264;1.5632105263157896;10/23/18 12:00 AM;73.1;78.67;66.49;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.593;1.483;1.5730000000000002;10/24/18 12:00 AM;74.54479602223789;77.34;66.56;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6005384615384615;1.4866923076923078;1.5805384615384617;10/25/18 12:00 AM;73.02;77.3;67.25;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5975714285714286;1.486142857142857;1.5775714285714284;10/26/18 12:00 AM;73.66;77.4;67.58;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5951111111111111;1.4817777777777779;1.5751111111111114;10/27/18 12:00 AM;73.89952523853492;76.22517291255753;66.28474556213017;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6077499999999998;1.4889999999999999;1.58775;10/28/18 12:00 AM;73.26182006920415;76.15978435239974;66.24734911242604;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6113529411764704;1.4948823529411768;1.5913529411764704;10/29/18 12:00 AM;73.96;77.56;67.0;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6332857142857147;1.5190000000000001;1.613285714285714;10/30/18 12:00 AM;72.46688156638012;75.68;66.18;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.628166666666667;1.519;1.6081666666666665;10/31/18 12:00 AM;73.16;74.84;65.31;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.622571428571429;1.5304285714285715;1.6025714285714288;11/1/18 12:00 AM;71.8176917562724;71.25;63.67;"0";"0";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6277500000000003;1.5490000000000002;1.60775;11/2/18 12:00 AM;73.84;71.11;63.12;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6290000000000002;1.5432857142857141;1.6089999999999998;11/3/18 12:00 AM;71.1644099670898;72.21828571428571;63.3332380952381;"1";"1";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6274615384615387;1.5382307692307693;1.6074615384615383;11/4/18 12:00 AM;71.11889985895628;72.15885714285714;63.277968253968254;"0";"0";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.622333333333333;1.5443333333333336;1.6023333333333332;11/5/18 12:00 AM;70.29577490627742;72.68;63.12;"0";"0";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6213076923076923;1.545923076923077;1.6013076923076925;11/6/18 12:00 AM;69.85;70.64;62.16;"0";"0";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6218571428571429;1.5497142857142856;1.6018571428571426;11/7/18 12:00 AM;69.48834381551363;70.1;61.69;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6143846153846153;1.539769230769231;1.594384615384615;11/8/18 12:00 AM;69.61;69.29;60.71;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6289999999999998;1.5318571428571428;1.609;11/9/18 12:00 AM;68.19;69.01;60.19;"1";"1";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6359230769230773;1.5428461538461538;1.6159230769230768;11/10/18 12:00 AM;68.5296;68.30942857142857;59.27749206349207;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6350000000000002;1.541;1.6150000000000002;11/11/18 12:00 AM;67.51111111111112;68.24377777777778;59.20355555555555;"0";"0";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6190000000000002;1.5258749999999999;1.599;11/12/18 12:00 AM;69.03;69.81;59.85;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6166923076923077;1.5313076923076923;1.5966923076923076;11/13/18 12:00 AM;66.76;65.45;55.63;"0";"0";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.607666666666667;1.5203333333333333;1.5876666666666666;11/14/18 12:00 AM;66.06985507246377;64.88;56.16;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6123333333333334;1.5178888888888893;1.5923333333333334;11/15/18 12:00 AM;64.53;65.61;56.45;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.610111111111111;1.5162222222222226;1.590111111111111;11/16/18 12:00 AM;65.85;65.29;56.49;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6023333333333334;1.5143333333333335;1.5823333333333334;11/17/18 12:00 AM;64.88395555555556;63.76660317460317;56.93322493224932;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6048333333333336;1.5231666666666668;1.584833333333333;11/18/18 12:00 AM;64.82064102564102;63.68739682539683;56.08886304909561;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.6003333333333332;1.503;1.5803333333333331;11/19/18 12:00 AM;64.94;64.14;57.16;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5915;1.4989999999999999;1.5715;11/20/18 12:00 AM;62.65943396226415;61.5;53.39;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5865;1.4889999999999999;1.5665;11/21/18 12:00 AM;62.14;61.65;54.41;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5882307692307691;1.4836153846153846;1.5682307692307693;11/22/18 12:00 AM;62.51391919191919;61.11;53.83251700680273;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.571307692307692;1.4636153846153848;1.551307692307692;11/23/18 12:00 AM;59.18;57.69;53.28056689342404;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5935454545454542;1.4826363636363638;1.5735454545454546;11/24/18 12:00 AM;60.986549707602336;59.92892063492063;53.228798185941045;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.597181818181818;1.4880909090909091;1.5771818181818182;11/25/18 12:00 AM;60.94212475633527;59.888158730158736;52.866903073286046;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5784117647058822;1.477823529411765;1.5584117647058822;11/26/18 12:00 AM;58.51;59.7;51.46;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.559;1.4599523809523811;1.5389999999999997;11/27/18 12:00 AM;59.669609053497936;59.58;51.31;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.557235294117647;1.4548823529411765;1.5372352941176468;11/28/18 12:00 AM;58.21;57.97;50.06;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.5447894736842105;1.4495263157894736;1.5247894736842105;11/29/18 12:00 AM;59.62378205128205;58.29;51.46;"0";"0";"0";"Thursday"
